Stars Montessori Academy,Child Care Center,1680 S. Melrose Drive #115,Vista,CA,92081,7605979796
Mini Miracles,Family Child Care Home,N/A,Wildomar,CA,92595,9514454064
Hearts and Hands Christian Childcare and Preschool,Child Care Center,4111 Alder Ave.,Fremont,CA,94536,5107926200
Dalia Damian,Family Child Care Home,N/A,Madera,CA,93637,5596758687
Stepping Stones Learning Center and Infant Care,Child Care Center,4460 Lincoln Ave. #5,Cypress,CA,90630,7148262311
Katina L. Gregory Day Care,Family Child Care Home,N/A,Carlsbad,CA,92008,4422440635
Parsons Play Place Family Daycare,Family Child Care Home,N/A,Lakeside,CA,92040,7603155666
Heritage Learning Center,Child Care Center,26720 Ynez Ct.,Temecula,CA,92591,9516761537
Pinktower Montessori School,Child Care Center,203 Laurine Lane,Fallbrook,CA,92028,7607284754
"Bogajczyk, Beverly Family Daycare",Family Child Care Home,N/A,Lakeside,CA,92040,6193349060
Jessicas Family Daycare,Family Child Care Home,N/A,San Diego,CA,92123,6194949889
Thomsen Learning Center,Family Child Care Home,N/A,Ramona,CA,92065,7605189930
Flora Child Care,Family Child Care Home,N/A,Albany,CA,94706,5105754610
Loving Hearts Daycare,Family Child Care Home,N/A,Temecula,CA,92591,9515411565
Divine Beginnings Daycare and Academy,Family Child Care Home,N/A,Hayward,CA,94541,5105018776
Skinner Rachel Family Child Care,Family Child Care Home,N/A,San Diego,CA,92154,6197506270
Lisa's Lil Tikes Preschool ,Child Care Center,8475 La Mesa Blvd.,La Mesa,CA,91941,6194600393
Rise and Shine Family Daycare LLC,Family Child Care Home,N/A,Oceanside,CA,92057,7605471356
Outlaw-Troutman Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,6198044194
Champions/Eagle Ranch,Child Care Center,12541 Eagle Ranch Pkwy,Victorville,CA,92392,7609486820
Building Blocks Home & Playcare,Family Child Care Home,N/A,Santee,CA,92071,7608659644
Lake Balboa Family Child Care,Family Child Care Home,N/A,Lake Balboa,CA,91406,8182208000
Fountain Valley School District,Child Care Center,9800 Yorktown Blvd.,Huntington Beach,CA,92646,7149624072
Nora's Family Daycare,Family Child Care Home,N/A,Sunnyvale,CA,94086,4083730936
Bentley Family Child Care,Family Child Care Home,N/A,Corona,CA,92883,7146519833
Del Mar Union School District - Carmel Valley Rd.,Child Care Center,5333 Old Carmel Valley Rd.,San Diego,CA,92130,8587930071
Friendly Childrens Garden Preschool and Daycare,Child Care Center,1836 Dixie St.,Oceanside,CA,92054,7607221626
St. Paul Lutheran Preschool,Child Care Center,701 S. Pleasant Ave.,Lodi,CA,95240,2093682747
Mariam Mohamed,Family Child Care Home,N/A,La Mesa,CA,91941,6197552322
Cindy L Baudler Family Child Care Home,Family Child Care Home,N/A,San Marcos,CA,92078,7607369932
Lucy LeBaron Family Childcare,Family Child Care Home,N/A,Chula Vista,CA,91913,6192077216
The  Dot and the Line Daycare,Family Child Care Home,N/A,La Mesa,CA,91941,6197708820
Little Planet Family Childcare,Family Child Care Home,N/A,San Diego,CA,92154,6196909395
Little Angels Academy,Child Care Center,3076 L St.,San Diego,CA,92102,6194589553
"Woldu, Lia Family Child Care",Family Child Care Home,N/A,San Diego,CA,92115,6192559290
"Pilgrim,Thrishia Family Child Care",Family Child Care Home,N/A,San Diego,CA,92104,6193570003
Children's Choice ,Child Care Center,9748 Los Coches Rd. Suite 13,Lakeside,CA,92040,6195611178
SonRise Christian Preschool,Child Care Center,462 South Stage Coach Ln.,Fallbrook,CA,92028,7607281032
Amairany's Family Daycare,Family Child Care Home,N/A,Chula Vista,CA,91915,6194824568
Learning Jungle School - La Mesa Campus,Child Care Center,7484 University Ave Suite 100,La Mesa,CA,91942,6195899196
KinderCare Learning Center LLC,Child Care Center,1553 Bailey Rd.,Concord,CA,94521,9256829560
"Kenebrew, Carol Family Child Care",Family Child Care Home,N/A,San Diego,CA,92124,6199222601
Prestige Preschool Academy,Child Care Center,7148 Rancho Santa Fe Rd.,Carlsbad,CA,92009,7608910902
Next Generation Educational Center,Child Care Center,8989 Mira Mesa Blvd.,San Diego,CA,92126,8585368800
Sylvia Lopez-Romo Child Care,Family Child Care Home,N/A,Chula Vista,CA,91910,6192065400
St. David's School Pre-Kindrgarten,Child Care Center,5613 Garvin Avenue,Richmond,CA,94905,5102321736
"Aguilar Gonzalez, Gladys",Family Child Care Home,N/A,Chula Vista,CA,91914,6196334473
Juju's Fun Learning Center,Family Child Care Home,N/A,San Diego,CA,92124,6195984150
Racing To Success Daycare,Family Child Care Home,N/A,Vista,CA,92083,7605218866
Rosa Cibrian,Family Child Care Home,N/A,Chula Vista,CA,91911,6198526452
"Sandlin, Cecilia Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91915,6198693896
Encinitas Shining Stars Preschool,Child Care Center,"511 Encinitas Blvd, #114",Encinitas,CA,92024,7604365433
Mini Miracles Academy,Child Care Center,139 Canyon Drive,Oceanside,CA,92054,7604397492
"Carreno, Ana & Cuauhtemoc Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91914,6198507357
Lopez Maria Family Child Care,Family Child Care Home,N/A,Chula Vista,CA,91911,6193820410
"Kid Time, Inc",Child Care Center,200 Mayhew Way,Walnut Creek,CA,94597,9259306550
McDowell School,Child Care Center,29028 Aloma Ave.,Laguna Niguel,CA,92677,9494955162
Kiddie Academy of Huntington Beach,Child Care Center,19342 Beach Blvd.,Huntington Beach,CA,92648,7149680078
YALE Preschool - Hill Creek,Child Care Center,9664 Jeremy St.,Santee,CA,92071,6192582369
Lopez Vanessa Family Day Care,Family Child Care Home,N/A,Chula Vista,CA,91913,6192718862
De Silva Family Child Care,Family Child Care Home,N/A,Menifee,CA,92584,9517774961
"Osorio, America & Aguirre, Luz Family Child Care",Family Child Care Home,N/A,La Mesa,CA,91942,6198253309
Carlsbad Educational Foundation- Jefferson Elem.,Child Care Center,3743 Jefferson St,Carlsbad,CA,92008,7609291555
Elizabeth Hasbun,Family Child Care Home,N/A,Anaheim,CA,92804,7145274051
Beth L. Upton,Family Child Care Home,N/A,Imperial Beach,CA,91932,6194232344
Lisa D Homework Club ,Child Care Center,77-530 Enfield Lane G2,Palm Desert,CA,92211,7605744115
Concepcion Villegas,Family Child Care Home,N/A,Murrieta,CA,92562,2096788777
Chino Montessori School,Child Care Center,6010 Riverside Dr.,Chino,CA,91710,9094656008
Little Scholars Montessori,Child Care Center,6873 Capri Ave,Ventura,CA,93003,8056761488
Gloria V. Smith Family Day Care,Family Child Care Home,N/A,Lemon Grove,CA,91945,6199644861
Munchkinland San Francisco,Family Child Care Home,N/A,San Francisco,CA,94121,4153862006
Sonshine Kids School ,Child Care Center,3595 Sonoma Ave,Santa Rosa,CA,95405,7075441620
"Gil, Maria Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91914,6194054178
(DUP) Kidsbel,Child Care Center,609 S. Westmoreland Ave.,Los Angeles,CA,90005,2137851158
Encinitas Country Day School - San Elijo Campus,Child Care Center,3616 Manchester Ave,Encinitas,CA,92024,7609421111
Kids Land Academy (Bakshi Family Child Care),Family Child Care Home,N/A,Redlands,CA,92374,9097310350
Penleigh Child Development Center,Child Care Center,1400 E. St. Unit D & E,Sacramento,CA,95814,9168225020
Touching the Hearts of Children,Family Child Care Home,N/A,Bonita,CA,91902,6193470402
Eagles Nest Preschool,Child Care Center,10262 Colima Rd,Whittier,CA,90603,5629031460
Silverman Preschool at Tifereth Israel Synagogue,Child Care Center,6660 Cowles Mtn. Blvd.,San Diego,CA,92119,6196971948
Kindercare Education as Champions,Child Care Center,9300 Wren Ave,Gilroy,CA,95020,4087079381
Kidsbel,Child Care Center,613 S. Westmoreland Ave,Los Angeles,CA,90005,2137851158
Imelda  Garcia Sandoval,Family Child Care Home,N/A,West Covina,CA,91791,6263194679
Herreras Family Childcare,Family Child Care Home,N/A,Glendora,CA,91740,6262746860
Tutor Time Child Care/Learning Center ,Child Care Center,10420 Alta Loma Drive,Rancho Cucamonga,CA,91737,9094848899
Gloria Aldrete Daycare Inc,Family Child Care Home,N/A,Chula Vista,CA,91913,6195656881
Silver Gate Elementary YMCA,Child Care Center,1499 Venice St,San Diego,CA,92107,6192268888
Educare Children's Center,Child Care Center,50 El Camino Drive,Corte Madera,CA,94925,4159249902
"YMCA- North Valley Y, Calahan St. Elementary School",Child Care Center,18722 Knapp St,Northridge,CA,91324,8183683231
"Theano, Celine Family Child Care",Family Child Care Home,N/A,San Diego,CA,92103,8584494891
Bi Xia Day Care,Family Child Care Home,N/A,Oakland,CA,94602,5105303763
Mendoza Family Child Care,Family Child Care Home,N/A,San Ysidro,CA,92173,6193865192
Fusion P/S Academy III/Little Cone Zone,Child Care Center,701 B St,Marysville,CA,95901,9162968011
Lisa Cassel,Family Child Care Home,N/A,San Jacinto,CA,92583,9514878235
Montessori on Copper Hill ,Child Care Center,27908 Seco Canyon Rd.,Santa Clarita,CA,91350,6616735676
Navarrete Family Child Care,Family Child Care Home,N/A,Whittier,CA,90601,5629084950
Kids on Campus @Discovery Elementary,Child Care Center,730 Applewilde Dr.,San Marcos,CA,92078,7607521279
Evangelina Godina,Family Child Care Home,N/A,Spring Valley,CA,91977,6197135512
Sprouting Tree Learning Center,Child Care Center,9750 Galvin Ave,San Diego,CA,92126,8582262164
Treehouse Christian Preschool 2,Child Care Center,921 Woodrow Ave.,Modesto,CA,95350,2095272250
Rainbow Rising-Northwood ,Child Care Center,28 Carson St.,Irvine,CA,92620,9496510224
East County Family YMCA- Dailard,Child Care Center,6425 Cibola Rd.,San Diego,CA,92120,6194629622
Silvia Alvarado,Family Child Care Home,N/A,Perris,CA,92571,9515813683
Brighten Academy Preschool  Inc,Child Care Center,290 N. Villa Avenue,Clovis,CA,93612,5592941310
First Christian Church Child Development Center,Child Care Center,1751 North Park Avenue,Pomona,CA,91768,9096293636
Little Feet Playschool Home DayCare,Family Child Care Home,N/A,El Cajon,CA,92020,6194028271
UCSF Kirkham Child Development Center,Child Care Center,10 Kirkham St,San Francisco,CA,94143,4156641217
"Wong, Hung Har ",Family Child Care Home,N/A,San Francisco,CA,94112,4155869228
Precious Time for Precious Kids,Child Care Center,3420 Mesa Verdes Drive,El Dorado Hills,CA,95762,9169410984
Kellies Academy for Kids Child Dev. Ctr.,Child Care Center,5702 Clark Drive,Huntington Beach,CA,92649,7143770533
Valley Presbyterian Preschool,Child Care Center,9240 Haskell,North hills,CA,91343,8188921622
Evans Family Day Care,Family Child Care Home,N/A,Hawthorne,CA,90250,3237775493
Salwa Hamed,Family Child Care Home,N/A,Walnut Creek,CA,94595,9259306564
Meherbani Khalsa ,Family Child Care Home,N/A,San Diego,CA,92103,6196923521
Skyline Preschool,Child Care Center,12540 Skyline Boulevard,Oakland,CA,94619,5105300884
La Mesa United Methodist Children's Center,Child Care Center,4687 Palm Ave,La Mesa,CA,91941,6194668407
Montessori Learning Center ,Child Care Center,331 N. Harbor,Anahelm,CA,92805,7149996618
Garden Day School,Child Care Center,3817 Mission Ave #105,Oceanside,CA,92058,7609677000
Cornerstone Preschool Palo Alto ,Family Child Care Home,N/A,Palo Alto,CA,94303,6506461341
Woodcrest Preschool ,Child Care Center,6043 Tampa Ave.,Tarzana,CA,91356,8183453002
Cornerstone Children's Center,Child Care Center,2407 Dana St.,Berkeley,CA,94704,5102806126
Aim High Child Care Center Inc.,Child Care Center,204 Griffith Ln,Brentwood,CA,94513,9255163945
River City Early Learning Ctr,Child Care Center,3051 Babson Dr.,Elk Grove,CA,95758,9166916420
Milani Dupre,Family Child Care Home,N/A,Sacramento,CA,95835,9164199552
Poway Unified School District- Turtleback,Child Care Center,15855 Turtleback Rd,San Diego,CA,92127,8585212800
Garlich Family Child Care LLC,Family Child Care Home,N/A,Wildomar,CA,92595,9098211006
Growing Brilliant Ventures,Child Care Center,101 Hazelmere Dr,Folsom,CA,95630,9169843800
Tutor Time Childcare Learning Center,Child Care Center,17150 Soledad Cyn Rd.,Canyon Country,CA,91387,6612523144
Our Lady of Guadalupe Preschool,Child Care Center,340 Massey Street,Hermosa Beach,CA,90254,3103727486
St. Columba Preschool,Child Care Center,3365 Glencolum Drive,San Diego,CA,92123,8582790161
New Harvest Church,Child Care Center,698 N. Minnewawa Ave,Clovis,CA,93611,5597977030
Jacqeline Macnear,Child Care Center,1214 Chestnut Lane,Davis,CA,95616,5304003517
Extended Day Child Care Dougherty,Child Care Center,5301 Hibernia Dr,Dublin,CA,94568,9258034154
Kiddie Corral Child Care,Family Child Care Home,N/A,Vacaville,CA,95687,7073202588
The Learning Experience Eastvale,Child Care Center,12755 Limonile Ave,Eastvale,CA,92880,9518178817
Kids Country @ Quail Run ,Child Care Center,4040 Goldenbay Ave,San Ramon,CA,94582,9257439108
Claires Montessori,Child Care Center,7331 Beech Ave,Orangevale,CA,95662,9169875663
Nettles Gloria Family Child Care,Family Child Care Home,N/A,San Diego,CA,92124,6198062178
Rise & Shine Daycare ,Family Child Care Home,N/A,Fresno,CA,93705,5592408682
Alonzo Family Childcare,Family Child Care Home,N/A,Temecula,CA,92592,6198552019
Kiddie Academy of Diamond Bar,Child Care Center,21385 Cold Spring Lane,Diamond Bar,CA,91765,9094444848
Extended Day Child Care Center,Child Care Center,2100 East Cantara Drive,Dublin,CA,94568,9255608191
"Quezada, Alejandra Family Child Care",Family Child Care Home,N/A,San Diego,CA,92129,8587221279
Christ the Cornerstone Preschool,Child Care Center,9028 Westmore Road,San Diego,CA,92126,8585661741
Poway USD- Los Pensaquitos,Child Care Center,14122 Cuca Street,San Diego,CA,92129,8585212800
Jaber Family Child Care,Family Child Care Home,N/A,Eastvale,CA,92880,9092635702
Prestige Preschool,Child Care Center,16498 Royal Oak,Irvine,CA,92618,9495596810
Resurrection Lutheran Infant Care Center,Child Care Center,7557 Amador Valley Blvd,Dublin,CA,94568,9258282122
Kids on Campus-Paloma,Child Care Center,660 Camino Magnifico,San Marcos,CA,92069,7607521279
Little Sunshine,Family Child Care Home,N/A,San Diego,CA,92105,6197270437
Rising Star Preschool,Child Care Center,3040 Fairmount Ave,San Diego,CA,92105,6192139356
Good Samaritan Preschool and Infant/Toddler Center,Child Care Center,1350 Shatto St.,Los Angeles,CA,90017,2139772355
Santa Margarita Children's Center,Child Care Center,1055 Las Ovejas Ave Suite #5,San Rafael,CA,94903,4154991277
Partners in Learning ,Child Care Center,5251 Chesebro Road,Agoura Hills,CA,91301,8188658600
Sanchez Family Child Care,Family Child Care Home,N/A,Moreno Valley,CA,92555,9513105323
Danville Montessori School,Child Care Center,919 Camino Ramon,Danville,CA,94526,9258387434
Theory of Play Child Development Center,Child Care Center,2105 N. Tracy Blvd,Tracy,CA,95376,2095975705
"Mitchell, Andrea Family Child Care ",Family Child Care Home,N/A,Santee,CA,92071,4053010515
STAR Education - Broadway,Child Care Center,1012 Lincoln Blvd,Venice,CA,90291,3107558482
SAY-Marvin Extended Day Program,Child Care Center,5720 Brunswick St.,San Diego,CA,92120,8585654148
Anita Gonzalez,Family Child Care Home,N/A,Bakersfield,CA,93311,7603796802
"The Vine Learning Center II, Inc",Child Care Center,6704 Linda Vista Rd.,San Diego,CA,92111,8589741222
Santos Family Day Care,Family Child Care Home,N/A,Bellflower,CA,90706,5625064843
Peninsula Family YMCA Preschool ,Child Care Center,4427 Valeta Street,San Diego,CA,92107,6192268888
A Good Time Out,Child Care Center,3402 Calloway Dr Suite 501,Bakersfield,CA,93312,6614108463
Yale Preschool ,Child Care Center,10201 Settle Rd,Santee,CA,92071,6192582369
Redeemer Lutheran Preschool,Child Care Center,16351 Springdale St,Huntington Beach,CA,92649,7148407117
Kiddie Academy,Child Care Center,1400 N Vasco Rd,Livermore,CA,94551,9252921948
Prince of Peace Lutheran Nursery School,Child Care Center,1421 W Ball Rd,Anaheim,CA,92802,7147740993
BrightStar Learning Center,Child Care Center,6621 Glen Drive,Huntington Beach,CA,92647,7148954063
Our Lady of Lourdes Preschool,Child Care Center,741 Ware Ave,Colusa,CA,95932,5304588208
Wiseburn Child Development Center (Anza),Child Care Center,12110 S Hindry Ave,Hawthorne,CA,90250,3107252102
Marleys Preschool ,Child Care Center,223 Seal Beach Blvd,Seal Beach,CA,90742,5625982900
Carter-Bedoya Family Child Care,Family Child Care Home,N/A,Whittier,CA,90604,5629060101
Children's Montessori Center,Child Care Center,19 North Hidalgo Ave,Alhambra,CA,91801,6262828258
Timesha Hickenbottom ,Family Child Care Home,N/A,Perris,CA,92571,9512693074
Best Beginning Family Day Care,Family Child Care Home,N/A,Pittsburg,CA,94565,9254730395
Kids Place to Explore and Learn LLC,Child Care Center,1820 West Grant Line Road,Tracy,CA,95377,2098345086
Happy Times Child Development Center,Child Care Center,755 Civic Center Dr,Vista,CA,92084,7605607031
Carlsbad Educational Foundation - Hope Elem.,Child Care Center,3010 Tamarack Ave,Carlsbad,CA,92008,7609291555
Kids Depot of Otay Ranch,Child Care Center,1394 E. Palomar St. Suite 210,Chula Vista,CA,91913,6196560506
Adventure Club - Blue Oaks,Child Care Center,8150 Horncastle Ave,Roseville,CA,95747,9167461260
Temecula Valley Unified School District,Child Care Center,42240 Camino Romo,Temecula,CA,92592,9515067061
Mona M Beltran-Blay,Family Child Care Home,N/A,Garden Grove,CA,92845,7148914513
Sunshine - Valencia Valley,Child Care Center,23601 Carrizo Dr,Valencia,CA,91355,6612542687
Hacienda Child Development Center,Child Care Center,4671 Chabot Dr.,Pleasanton,CA,94588,9254632885
Creative Learning Academy,Child Care Center,28721 Los Alisos,Mission Viejo,CA,92692,9195396315
Macedo Family Childcare,Family Child Care Home,N/A,Lake Elsinore,CA,92530,9518058902
Bibiano Family Child Care,Family Child Care Home,N/A,Helendale,CA,92342,7602435852
Contreras Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90011,3232337154
Santos Family Childcare,Family Child Care Home,N/A,Moreno Valley,CA,92553,9512084273
Mottard Family Care,Family Child Care Home,N/A,Camarillo,CA,93010,8053887659
Sunview Elementary,Child Care Center,7713 Juliette Low Dr,Huntington Beach,CA,92647,7148472551
Toni Seidel Family Child Care,Family Child Care Home,N/A,Santee,CA,92071,6194487133
Cherished Moments,Family Child Care Home,N/A,Camarillo,CA,93012,8059820619
ABC Pre-School Day Care Center ,Child Care Center,263 Carpenteria Rd,Aromas,CA,95004,8317262357
VUSD AM-PM - Hannalei,Child Care Center,120 Hannalei Dr,Vista,CA,92084,7606432675
VUSD AM-PM - Alamosa,Child Care Center,5130 Alamosa Park Dr,Oceanside,CA,92056,7606432675
Sunland Diamond Bar Montessori Academy Inc,Child Care Center,23555 Palomino Dr,Diamond Bar,CA,91765,9093968747
Anna Family Daycare ,Family Child Care Home,N/A,San Diego,CA,92122,8584557501
Mary Bailey-Talboy,Family Child Care Home,N/A,Citrus Heights,CA,95610,9163678747
Ludolph Christina Family Childcare,Family Child Care Home,N/A,San Diego,CA,92124,3034759440
Oceanside Shinning Stars Preschool & Infant Center LLC,Child Care Center,1122 S Coast Hwy,Oceanside,CA,92054,7604350713
Extended Day Child Care Center-Murray School,Child Care Center,8436 Davona Dr,Dublin,CA,94568,9258294043
A Child's Place Learning Center Inc,Child Care Center,1941 Church Street,Costa Mesa,CA,92627,9496464318
USC Alcazar Child Development Center,Child Care Center,2215 Alcazar Street,Los Angeles,CA,90033,3234056400
TelStar Montessori Child Care Center,Child Care Center,9320 Telstar Ave,El Monte,CA,91731,6263126381
Kids' Care at Pacific Rim Elementary,Child Care Center,1100 Camino De Las Ondas,Carlsbad,CA,92009,7609291555
Happy Hearts Family Child Care,Family Child Care Home,N/A,North Hollywood,CA,91606,8183097838
OUSD-Child Development Services @ NOHL Canyon Elementary,Child Care Center,4100 Nohl Ranch Rd,Anahem,CA,92807,7146285413
Terese's Daycare,Family Child Care Home,N/A,Anaheim,CA,92804,7149952770
Palcare,Child Care Center,949 California Dr,Burlingame,CA,94010,6503401289
Montana Preschool,Family Child Care Home,N/A,Santa Monica,CA,90402,3106632169
Yang Fan Preschool,Child Care Center,4160 Hacienda Drive #200,Pleasanton,CA,94588,9258473023
Grand Lake Montessori,Child Care Center,466 Chetwood St,Oakland,CA,94610,5108364313
A Village Child Care,Family Child Care Home,N/A,Long Beach,CA,90804,5623432900
Copley-Price Family YMCA Preschool Child Care,Child Care Center,4300 El Cajon Blvd,San Diego,CA,92105,6192809622
Tiffinnie Family Child Care Home,Family Child Care Home,N/A,San Diego,CA,92154,6268062909
Winding Walk Child Care,Family Child Care Home,N/A,Cula Vista,CA,91915,6193955146
San Miguel Daycare,Family Child Care Home,N/A,San Miguel,CA,93451,8054673273
Kidz Club Family Day Care ,Family Child Care Home,N/A,Palmdale,CA,93552,6613507972
Great Kids Childcare,Family Child Care Home,N/A,Tracy,CA,95376,2093465173
Bertha Gonzalez Family Child Care,Family Child Care Home,N/A,San Diego,CA,92102,6197795335
Tribue Family Child Care,Family Child Care Home,N/A,Menifee,CA,92584,9514301570
Safari Preschool,Family Child Care Home,N/A,San Diego,CA,92154,6193798891
Bahana Family Child Care,Family Child Care Home,N/A,San Diego,CA,92113,6192311054
English French Learning Academy ,Child Care Center,3219 Clairemont Mesa Blvd,San Diego,CA,92117,8582742890
Little Oaks Child Care & Preschool,Family Child Care Home,N/A,Elk Grove,CA,95757,9166270091
Alicia Delgado Childcare,Family Child Care Home,N/A,Lemon Grove,CA,91945,6197414788
Michelle Lainez,Family Child Care Home,N/A,Chula Vista,CA,91910,8054276676
Hazels Christian Preschool and Childcare Center II,Child Care Center,1525 Oakdale Rd,Modesto,CA,95355,2095214422
Academy of Scholars/SCCSC,Child Care Center,518 18th St,Sacramento,CA,95811,9166074236
Martha Dolores Family Child Care,Family Child Care Home,N/A,San Diego,CA,92154,6192103850
Searcy Family Child Care,Family Child Care Home,N/A,Temecula,CA,92592,9515019932
Orozco Jennifer Family Child Care,Family Child Care Home,N/A,San Diego,CA,92124,8155143592
Empire Montessori Preschool ,Child Care Center,3765 Washington Blvd,Fremont,CA,94538,5109791696
Rossmoor Childrens Center Inc,Child Care Center,4161 Green Ave,Los Alamitos,CA,90720,5624316553
Milestone Academy Preschool ,Child Care Center,444 E Market Room #5,Daly City,CA,94014,6507552348
Ochoa Family Child Care,Family Child Care Home,N/A,Huntington Park,CA,90255,3235837217
Carden Dominion School Inc,Child Care Center,25313 Narbonne Ave,Lomita,CA,90717,3105305242
4th R - Hollywood Park,Child Care Center,4915 Harte Way,Sacramento,CA,95822,9162776186
Cristina and Alfonso Delgado,Family Child Care Home,N/A,Lemon Grove,CA,91945,6192482205
Denise Perez Family Child Care,Family Child Care Home,N/A,Lodi,CA,95240,2093719459
St Marys Montessori School,Child Care Center,7370 W Liberty Parkway,Fontana,CA,92336,9092004747
Tanisha Montgomery,Family Child Care Home,N/A,San Diego,CA,92124,8585985351
Camarillo Family YMCA,Child Care Center,5750 Fieldcrest Dr,Camarillo,CA,93012,8054840423
Honroe Family Childcare,Family Child Care Home,N/A,Lake Elsinore,CA,92532,9514718859
Bright Stars Children's Center LLC,Child Care Center,1055 Las Ovejas Avenue,San Rafael,CA,94903,4153107543
Mel-O-Dee Montessori Center,Child Care Center,3659 Motor Ave,Los Angeles,CA,90034,3108373431
Gaytan Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90039,8188058381
Children's Choice,Child Care Center,8824 Cottonwood Ave,Santee,CA,92071,6194570381
Monica J Vanenzuela,Family Child Care Home,N/A,Palmdale,CA,93551,6612737995
Von Moos Family Child Care,Family Child Care Home,N/A,Menifee,CA,92584,7609089545
Little Tree Playschool ,Child Care Center,7275 Santa Teresa Blvd.,San Jose,CA,95139,4088002113
Quavonte Ray Family Child Care,Family Child Care Home,N/A,San Diego,CA,92115,9016920268
M & M Mini Care,Family Child Care Home,N/A,Torrance,CA,90501,3107826121
Bright Montessori School ,Child Care Center,1479 E Broadway,Glendale,CA,91205,8182440111
Westwood Elementary - ESS Program,Child Care Center,17449 Matinal Rd.,San Diego,CA,92127,8585212800
Kathleen May Colbert,Family Child Care Home,N/A,Redding,CA,96001,5302462174
La Petite Academy,Child Care Center,11100 Collett Ave.,Riverside,CA,92505,9516881313
El Camino Preschool,Child Care Center,2002 California St.,Oceanside,CA,92054,7607225050
Happy Angels Haven,Family Child Care Home,N/A,Laguna Hills,CA,92653,9498304169
OC Kids Childcare Inc - Cawthon,Child Care Center,10160 Denni St,Cypress,CA,90630,7144847844
"Aguiar, Justina Family Child Care",Family Child Care Home,N/A,San Diego,CA,92114,6199066833
Barton's Nursery School ,Child Care Center,645 Pomona Ave.,Oroville,CA,95965,5305330573
Barton's Infant Center,Child Care Center,616 Pomona Ave.,Oroville,CA,95965,5305330573
Beyond Alphabets,Family Child Care Home,N/A,Mission Viejo,CA,92691,9492930138
Village Montessori School of Irvine ,Child Care Center,4552 Sandburg Way,Irvine,CA,92612,9497867494
South Coast Montessori,Child Care Center,7421 Mirano Dr,Goleta,CA,93117,8058456555
Harriet Apponsah Family Child Care,Family Child Care Home,N/A,San Diego,CA,92115,9733935430
Woodcrest Pre-school,Child Care Center,21772 Lake Forest Drive,Lake Forest,CA,92630,9498590805
Jacquelynn Miller,Family Child Care Home,N/A,San Diego,CA,92114,6195011290
SJB - Cherrywood Extended Day Care,Child Care Center,2550 Greengate Dr,San Jose,CA,95132,4084142700
Center for Early Intervention on Deafness,Child Care Center,1035 Grayson St,Berkeley,CA,94710,5108484800
The Lighthouse Church Preschool,Child Care Center,1511 20th Street,Santa Monica,CA,90404,3108292828
KMS Summer Camp,Child Care Center,1335 Guerrero St,San Francisco,CA,94131,4158210130
El Conejito Español ,Family Child Care Home,N/A,Sunnyvale,CA,94089,4085980138
Jernigan Family Child Care,Family Child Care Home,N/A,Perris,CA,92571,9512597702
Brighter Beginnings,Child Care Center,1128 W. 7th St.,San Pedro,CA,90731,3108328606
The Right Track Preschool and Child Care,Child Care Center,6245 Palm Ave,San Bernardino,CA,92407,9097261128
Toddler Tech Inc,Child Care Center,2213 G Street,Bakersfield,CA,93301,6618618324
Gomez Family Child Care,Family Child Care Home,N/A,Chula Vista,CA,91913,6196066205
Alvarez-Dennis Rosalva Family Child Care,Family Child Care Home,N/A,Chula Vista,CA,91911,6197267771
Molina Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,9518130536
Growing Brilliant Natomas,Child Care Center,2036 Club Center Drive,Sacramento,CA,95835,9169004222
Ryan Ranch Children's Center,Child Care Center,0 Justin Court,Monterey,CA,93940,8316479556
UCB- Clark Kerr Preschool,Child Care Center,2601 Warring Street Bldg 15,Berkeley,CA,94720,5106431482
Little People's Learning Land,Family Child Care Home,N/A,Sacramento,CA,95864,9169711563
Terrific Kids Child Care,Family Child Care Home,N/A,Castaic,CA,91384,6613738107
Viramontes Family Child Care,Family Child Care Home,N/A,Huntington Park,CA,90255,3235856927
Little Einsteins Montessori Preschool,Child Care Center,24 North 5th St.,San Jose,CA,95112,4082805367
Nunez Barbara Family Child Care,Family Child Care Home,N/A,Spring Valley,CA,91977,8582302154
Park Montessori Childrens Park,Child Care Center,13130 Herrick ave.,Sylmar,CA,91342,8183675483
La Petite Academy,Child Care Center,2055 Occidental Rd.,Santa Rosa,CA,95401,7075731623
Palenzuela Child Care,Family Child Care Home,N/A,San Jacinto,CA,92582,9516929542
Saint Charles Catholic Preschool,Child Care Center,980 Saturn Boulevard,San Diego,CA,92154,6194230784
Babalous Home DayCare,Family Child Care Home,N/A,Modesto,CA,95350,2099001221
Adventure Club - Diamond Creek ,Child Care Center,3151 Hopscotch Lane,Roseville,CA,95747,9167461260
Montessori School of Oceanside #3,Child Care Center,3965 Mission Ave Ste. 4-5,Oceanside,CA,92058,7607220243
"Chen, Xiaoli Family Child Care",Family Child Care Home,N/A,San Francisco,CA,94112,4158066988
